Depth ft,No Core,Minutes,ft by Hr,Torque Min ft-lbf,Torque Max ft-lbf,Head RPM,WOB lb,Flow gpm,SPP psi,ToB 60 rpm,ToB 80 rpm,ToB 100 rpm,ToB,OffBTM Press,Core,Corehead,Lgth barrel,Depth in,Cut lgth,Rec. lgth,% rec,ROP
1509.0,12.0,4.0,15.0,1910,2370.0,70,15000,55,135,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1510.0,13.0,3.0,20.0,2312,2501.0,70,15000,55,152,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1511.0,14.0,4.0,15.0,2669,2848.0,70,15000,55,137,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1512.0,15.0,4.0,15.0,2291,2445.0,70,15000,55,144,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1513.0,16.0,8.0,7.5,1610,1830.0,70,15000,53,159,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1514.0,17.0,6.0,10.0,2008,2350.0,70,15000,53,159,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1515.0,18.0,4.0,15.0,2296,2546.0,70,15000,55,150,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1516.0,19.0,4.0,15.0,2310,2412.0,70,15000,55,136,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1517.0,20.0,5.0,12.0,2395,2759.0,70,15000,55,131,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1518.0,21.0,8.0,7.5,1918,2083.0,70,15000,53,169,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1519.0,22.0,5.0,12.0,1600,1610.0,70,15000,51,136,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1520.0,23.0,7.0,8.6,1900,3070.0,70,15000,40,100,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1521.0,24.0,8.0,7.5,1600,1600.0,70,15000,40,100,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1522.0,25.0,7.0,8.6,2733,2910.0,70,15000,40,168,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1523.0,26.0,8.0,7.5,1600,1800.0,70,15000,55,264,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1524.0,27.0,7.0,8.6,1976,1999.0,70,15000,55,262,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1525.0,28.0,8.0,7.5,1979,2050.0,70,15000,59,186,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1526.0,29.0,7.0,8.6,1980,2000.0,70,15000,60,214,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1527.0,30.0,8.0,7.5,2000,2300.0,70,15000,60,240,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1528.0,31.0,4.0,15.0,1798,2130.0,70,15000,60,231,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1529.0,32.0,3.0,20.0,1834,2435.0,70,15000,60,230,1600,1940,2200,1600,130,17,83661 MCP 562,20,1678.0,12.0,11.58,97.0,5.2
1530.0,1.0,5.0,12.0,1931,2029.0,70,15000,57,156,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1531.0,2.0,10.0,6.0,1765,1928.0,70,15000,57,154,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1532.0,3.0,9.0,6.7,1710,1864.0,70,15000,57,158,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1533.0,4.0,9.0,6.7,1835,1930.0,70,15000,57,164,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1534.0,5.0,7.0,8.6,1700,1888.0,70,15000,94,210,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1535.0,6.0,1.0,60.0,3000,4000.0,70,15000,94,210,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1536.0,7.0,1.0,60.0,3000,4000.0,70,15000,94,210,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1537.0,8.0,1.0,60.0,3000,4000.0,70,15000,94,210,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1538.0,9.0,1.0,60.0,3000,4000.0,70,15000,94,210,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1539.0,10.0,1.0,60.0,3000,4000.0,70,15000,94,210,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1540.0,11.0,1.0,60.0,3000,4000.0,70,15000,94,210,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1541.0,12.0,1.0,60.0,3000,4000.0,70,15000,94,210,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1542.0,13.0,1.0,60.0,3000,4000.0,70,15000,94,210,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1543.0,14.0,1.0,60.0,3000,4000.0,70,15000,35,160,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1544.0,15.0,1.0,60.0,3000,4000.0,70,15000,35,160,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1545.0,16.0,1.0,60.0,3000,4000.0,70,15000,35,160,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1546.0,17.0,1.0,60.0,3000,4000.0,70,15000,35,160,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1547.0,18.0,1.0,60.0,3000,4000.0,70,15000,35,160,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1548.0,19.0,1.0,60.0,3000,4000.0,70,15000,35,160,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1549.0,20.0,1.0,60.0,3000,4000.0,70,15000,35,160,2130,2350,2500,2350,67,18,83661 MCP 562,20,1690.0,16.0,16.0,100.0,19.3
1423.0,1.0,0.2,300.0,3230,3430.0,88,12000,44,68,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1424.0,2.0,0.2,300.0,3230,3430.0,88,12000,44,100,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1425.0,3.0,0.2,300.0,3230,3430.0,88,15000,44,105,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1426.0,4.0,0.2,300.0,3230,3430.0,88,15000,44,127,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1427.0,5.0,0.2,300.0,3230,3430.0,88,15000,44,127,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1428.0,6.0,0.2,300.0,3230,3430.0,88,15000,44,127,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1429.0,7.0,0.2,300.0,3230,3430.0,88,15000,44,127,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1430.0,8.0,0.2,300.0,3230,3430.0,88,15000,44,127,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1431.0,9.0,0.2,300.0,3230,3430.0,88,15000,44,127,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1432.0,10.0,0.2,300.0,3230,3430.0,88,15000,44,127,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1433.0,11.0,0.2,300.0,3230,3430.0,88,15000,42,127,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1434.0,12.0,0.2,300.0,3230,3430.0,88,15000,42,127,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1435.0,13.0,0.3,200.0,3230,3430.0,88,15000,42,127,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1436.0,14.0,0.3,200.0,3230,3430.0,88,15000,42,134,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1437.0,15.0,0.3,200.0,3230,3430.0,88,15000,42,130,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1438.0,16.0,0.3,200.0,3230,3430.0,88,15000,42,135,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1439.0,17.0,0.3,200.0,3230,3430.0,88,15000,42,134,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1440.0,18.0,0.3,200.0,3230,3430.0,88,15000,42,134,1400,1730,1940,1810,40,1,83661 MCP 562,20,1422.0,18.0,15.0,83.0,257.1
1651.0,1.0,0.4,150.0,3380,4500.0,75,15000,36,136,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1652.0,2.0,0.4,150.0,3497,4500.0,75,15000,36,145,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1653.0,3.0,0.4,150.0,3140,4500.0,75,15000,36,168,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1654.0,4.0,0.4,150.0,3860,4500.0,75,15000,36,199,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1655.0,5.0,0.4,150.0,3511,4500.0,75,15000,36,196,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1656.0,6.0,0.4,150.0,3878,4500.0,75,15000,36,200,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1657.0,7.0,0.4,150.0,3940,4500.0,75,15000,36,200,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1658.0,8.0,0.4,150.0,3700,4500.0,75,15000,36,178,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1659.0,9.0,0.4,150.0,3537,4500.0,75,15000,36,179,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1660.0,10.0,0.6,100.0,3227,4500.0,75,15000,36,200,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1661.0,11.0,10.0,6.0,1860,1900.0,75,15000,56,276,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1662.0,12.0,13.0,4.6,1860,1900.0,75,15000,56,268,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1663.0,13.0,13.0,4.6,1860,1900.0,75,15000,36,184,1530,1760,1970,1865,54,3,83661 MCP 562,20,1470.0,16.0,14.75,92.0,16.0
1664.0,1.0,10.0,6.0,1660,1800.0,75,15000,42,135,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1665.0,2.0,8.0,7.5,1660,1800.0,75,15000,42,157,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1666.0,3.0,7.0,8.6,1660,1800.0,75,15000,42,159,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1667.0,4.0,6.0,10.0,1660,1800.0,75,15000,42,152,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1668.0,5.0,7.0,8.6,2006,2356.0,75,15000,42,163,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1669.0,6.0,3.0,20.0,2430,2640.0,75,15000,42,160,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1670.0,7.0,3.0,20.0,2500,2680.0,75,15000,42,145,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1671.0,8.0,2.0,30.0,3000,3500.0,75,15000,42,137,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1672.0,9.0,1.0,60.0,3000,3500.0,75,15000,42,137,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1673.0,10.0,1.0,60.0,3000,3500.0,75,15000,42,146,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1674.0,11.0,1.0,60.0,3000,3500.0,75,15000,42,180,1500,1790,1995,1823,60,4,83661 MCP 562,20,1522.0,13.0,12.58,97.0,162.5
1441.0,1.0,0.5,120.0,2500,2640.0,90,12000,44,96,1643,1860,2000,1900,25,5,83661 MCP 562,20,1540.0,16.0,11.0,69.0,200.0
1442.0,2.0,0.5,120.0,2500,2580.0,90,12000,44,96,1643,1860,2000,1900,25,5,83661 MCP 562,20,1540.0,16.0,11.0,69.0,200.0
1443.0,3.0,0.5,120.0,2500,2700.0,90,12000,44,96,1643,1860,2000,1900,25,5,83661 MCP 562,20,1540.0,16.0,11.0,69.0,200.0
1444.0,4.0,0.5,120.0,2500,2681.0,90,12000,44,96,1643,1860,2000,1900,25,5,83661 MCP 562,20,1540.0,16.0,11.0,69.0,200.0
1445.0,5.0,0.5,120.0,2500,2630.0,90,12000,44,96,1643,1860,2000,1900,25,5,83661 MCP 562,20,1540.0,16.0,11.0,69.0,200.0
